step,tl_name,actions,phase,reward
26021,카이스트교삼거리,0,1,0
26021,갑천(단),0,0,0
26022,미래부동산삼거리,0,0,0
26022,충대농대삼거리,0,6,0
26022,다솔APT삼거리,0,0,0
26022,유성구청네거리,0,7,0
26022,강변아파트삼거리,0,2,0
26022,보건환경연구원(단),0,4,0
26022,갑천네거리,0,3,0
26022,구성삼거리,0,2,0
26022,과기원삼거리,0,0,0
26022,카이스트교삼거리,0,1,0
26022,갑천(단),0,0,0
26023,미래부동산삼거리,0,0,0
26023,충대농대삼거리,0,6,0
26023,다솔APT삼거리,0,0,0
26023,유성구청네거리,0,7,0
26023,강변아파트삼거리,0,2,0
26023,보건환경연구원(단),0,4,0
26023,갑천네거리,0,3,0
26023,구성삼거리,0,2,0
26023,과기원삼거리,0,1,0
26023,카이스트교삼거리,0,1,0
26023,갑천(단),0,0,0
26024,미래부동산삼거리,0,0,0
26024,충대농대삼거리,0,6,0
26024,다솔APT삼거리,0,0,0
26024,유성구청네거리,0,7,0
26024,강변아파트삼거리,0,2,0
26024,보건환경연구원(단),0,4,0
26024,갑천네거리,0,3,0
26024,구성삼거리,0,2,0
26024,과기원삼거리,0,1,0
26024,카이스트교삼거리,0,1,0
26024,갑천(단),0,0,0
26025,미래부동산삼거리,0,0,0
26025,충대농대삼거리,0,6,0
26025,다솔APT삼거리,0,0,0
26025,유성구청네거리,0,7,0
26025,강변아파트삼거리,0,2,0
26025,보건환경연구원(단),0,4,0
26025,갑천네거리,0,3,0
26025,구성삼거리,0,2,0
26025,과기원삼거리,0,1,0
26025,카이스트교삼거리,0,1,0
26025,갑천(단),0,0,0
26026,미래부동산삼거리,0,0,0
26026,충대농대삼거리,0,6,0
26026,다솔APT삼거리,0,0,0
26026,유성구청네거리,0,7,0
26026,강변아파트삼거리,0,2,0
26026,보건환경연구원(단),0,4,0
26026,갑천네거리,0,3,0
26026,구성삼거리,0,2,0
26026,과기원삼거리,0,2,0
26026,카이스트교삼거리,0,1,0
26026,갑천(단),0,0,0
26027,미래부동산삼거리,0,0,0
26027,충대농대삼거리,0,6,0
26027,다솔APT삼거리,0,0,0
26027,유성구청네거리,0,7,0
26027,강변아파트삼거리,0,2,0
26027,보건환경연구원(단),0,4,0
26027,갑천네거리,0,3,0
26027,구성삼거리,0,2,0
26027,과기원삼거리,0,2,0
26027,카이스트교삼거리,0,1,0
26027,갑천(단),0,0,0
26028,미래부동산삼거리,0,0,0
26028,충대농대삼거리,0,6,0
26028,다솔APT삼거리,0,0,0
26028,유성구청네거리,0,7,0
26028,강변아파트삼거리,0,2,0
26028,보건환경연구원(단),0,4,0
26028,갑천네거리,0,3,0
26028,구성삼거리,0,2,0
26028,과기원삼거리,0,2,0
26028,카이스트교삼거리,0,1,0
26028,갑천(단),0,0,0
26029,미래부동산삼거리,0,0,0
26029,충대농대삼거리,0,6,0
26029,다솔APT삼거리,0,0,0
26029,유성구청네거리,0,7,0
26029,강변아파트삼거리,0,2,0
26029,보건환경연구원(단),0,4,0
26029,갑천네거리,0,3,0
26029,구성삼거리,0,2,0
26029,과기원삼거리,0,2,0
26029,카이스트교삼거리,0,1,0
26029,갑천(단),0,0,0
26030,미래부동산삼거리,0,0,0
26030,충대농대삼거리,0,0,0
26030,다솔APT삼거리,0,0,0
26030,유성구청네거리,0,7,0
26030,강변아파트삼거리,0,2,0
26030,보건환경연구원(단),0,4,0
26030,갑천네거리,0,3,0
26030,구성삼거리,0,2,0
26030,과기원삼거리,0,2,0
26030,카이스트교삼거리,0,1,0
26030,갑천(단),0,0,0
26031,미래부동산삼거리,0,0,0
26031,충대농대삼거리,0,0,0
26031,다솔APT삼거리,0,0,0
26031,유성구청네거리,0,7,0
26031,강변아파트삼거리,0,2,0
26031,보건환경연구원(단),0,4,0
26031,갑천네거리,0,4,0
26031,구성삼거리,0,2,0
26031,과기원삼거리,0,2,0
26031,카이스트교삼거리,0,1,0
26031,갑천(단),0,0,0
26032,미래부동산삼거리,0,0,0
26032,충대농대삼거리,0,0,0
26032,다솔APT삼거리,0,0,0
26032,유성구청네거리,0,7,0
26032,강변아파트삼거리,0,2,0
26032,보건환경연구원(단),0,4,0
26032,갑천네거리,0,4,0
26032,구성삼거리,0,2,0
26032,과기원삼거리,0,2,0
26032,카이스트교삼거리,0,1,0
26032,갑천(단),0,0,0
26033,미래부동산삼거리,0,0,0
26033,충대농대삼거리,0,0,0
26033,다솔APT삼거리,0,0,0
26033,유성구청네거리,0,8,0
26033,강변아파트삼거리,0,2,0
26033,보건환경연구원(단),0,4,0
26033,갑천네거리,0,4,0
26033,구성삼거리,0,2,0
26033,과기원삼거리,0,2,0
26033,카이스트교삼거리,0,1,0
26033,갑천(단),0,0,0
26034,미래부동산삼거리,0,0,0
26034,충대농대삼거리,0,0,0
26034,다솔APT삼거리,0,0,0
26034,유성구청네거리,0,8,0
26034,강변아파트삼거리,0,2,0
26034,보건환경연구원(단),0,4,0
26034,갑천네거리,0,5,0
26034,구성삼거리,0,2,0
26034,과기원삼거리,0,2,0
26034,카이스트교삼거리,0,1,0
26034,갑천(단),0,0,0
26035,미래부동산삼거리,0,0,0
26035,충대농대삼거리,0,1,0
26035,다솔APT삼거리,0,0,0
26035,유성구청네거리,0,8,0
26035,강변아파트삼거리,0,2,0
26035,보건환경연구원(단),0,4,0
26035,갑천네거리,0,5,0
26035,구성삼거리,0,2,0
26035,과기원삼거리,0,2,0
26035,카이스트교삼거리,0,1,0
26035,갑천(단),0,0,0
26036,미래부동산삼거리,0,1,0
26036,충대농대삼거리,0,1,0
26036,다솔APT삼거리,0,1,0
26036,유성구청네거리,0,0,0
26036,강변아파트삼거리,0,2,0
26036,보건환경연구원(단),0,4,0
26036,갑천네거리,0,5,0
26036,구성삼거리,0,2,0
26036,과기원삼거리,0,2,0
26036,카이스트교삼거리,0,1,0
26036,갑천(단),0,0,0
26037,미래부동산삼거리,0,1,0
26037,충대농대삼거리,0,1,0
26037,다솔APT삼거리,0,1,0
26037,유성구청네거리,0,0,0
26037,강변아파트삼거리,0,2,0
26037,보건환경연구원(단),0,4,0
26037,갑천네거리,0,5,0
26037,구성삼거리,0,2,0
26037,과기원삼거리,0,2,0
26037,카이스트교삼거리,0,1,0
26037,갑천(단),0,0,0
26038,미래부동산삼거리,0,1,0
26038,충대농대삼거리,0,2,0
26038,다솔APT삼거리,0,1,0
26038,유성구청네거리,0,0,0
26038,강변아파트삼거리,0,2,0
26038,보건환경연구원(단),0,4,0
26038,갑천네거리,0,5,0
26038,구성삼거리,0,2,0
26038,과기원삼거리,0,2,0
26038,카이스트교삼거리,0,1,0
26038,갑천(단),0,1,0
26039,미래부동산삼거리,0,2,0
26039,충대농대삼거리,0,2,0
26039,다솔APT삼거리,0,2,0
26039,유성구청네거리,0,0,0
26039,강변아파트삼거리,0,2,0
26039,보건환경연구원(단),0,4,0
26039,갑천네거리,0,5,0
26039,구성삼거리,0,2,0
26039,과기원삼거리,0,2,0
26039,카이스트교삼거리,0,1,0
26039,갑천(단),0,1,0
26040,미래부동산삼거리,0,2,0
26040,충대농대삼거리,0,2,0
26040,다솔APT삼거리,0,2,0
26040,유성구청네거리,0,0,0
26040,강변아파트삼거리,0,2,0
26040,보건환경연구원(단),0,4,0
26040,갑천네거리,0,5,0
26040,구성삼거리,0,2,0
26040,과기원삼거리,0,2,0
26040,카이스트교삼거리,0,1,0
26040,갑천(단),0,1,0
26041,미래부동산삼거리,0,2,0
26041,충대농대삼거리,0,2,0
26041,다솔APT삼거리,0,2,0
26041,유성구청네거리,0,0,0
26041,강변아파트삼거리,0,2,0
26041,보건환경연구원(단),0,4,0
26041,갑천네거리,0,5,0
26041,구성삼거리,0,2,0
26041,과기원삼거리,0,2,0
26041,카이스트교삼거리,0,1,0
26041,갑천(단),0,2,0
26042,미래부동산삼거리,0,2,0
26042,충대농대삼거리,0,2,0
26042,다솔APT삼거리,0,2,0
26042,유성구청네거리,0,0,0
26042,강변아파트삼거리,0,2,0
26042,보건환경연구원(단),0,4,0
26042,갑천네거리,0,5,0
26042,구성삼거리,0,2,0
26042,과기원삼거리,0,2,0
26042,카이스트교삼거리,0,1,0
26042,갑천(단),0,2,0
26043,미래부동산삼거리,0,2,0
26043,충대농대삼거리,0,2,0
26043,다솔APT삼거리,0,2,0
26043,유성구청네거리,0,0,0
26043,강변아파트삼거리,0,2,0
26043,보건환경연구원(단),0,4,0
26043,갑천네거리,0,5,0
26043,구성삼거리,0,2,0
26043,과기원삼거리,0,2,0
26043,카이스트교삼거리,0,1,0
26043,갑천(단),0,2,0
26044,미래부동산삼거리,0,2,0
26044,충대농대삼거리,0,2,0
26044,다솔APT삼거리,0,2,0
26044,유성구청네거리,0,0,0
26044,강변아파트삼거리,0,2,0
26044,보건환경연구원(단),0,4,0
26044,갑천네거리,0,5,0
26044,구성삼거리,0,2,0
26044,과기원삼거리,0,2,0
26044,카이스트교삼거리,0,1,0
26044,갑천(단),0,2,0
26045,미래부동산삼거리,0,2,0
26045,충대농대삼거리,0,2,0
26045,다솔APT삼거리,0,2,0
26045,유성구청네거리,0,0,0
26045,강변아파트삼거리,0,2,0
26045,보건환경연구원(단),0,4,0
26045,갑천네거리,0,5,0
26045,구성삼거리,0,2,0
26045,과기원삼거리,0,2,0
26045,카이스트교삼거리,0,1,0
26045,갑천(단),0,2,0
26046,미래부동산삼거리,0,2,0
26046,충대농대삼거리,0,2,0
26046,다솔APT삼거리,0,2,0
26046,유성구청네거리,0,0,0
26046,강변아파트삼거리,0,2,0
26046,보건환경연구원(단),0,4,0
26046,갑천네거리,0,5,0
26046,구성삼거리,0,2,0
26046,과기원삼거리,0,2,0
26046,카이스트교삼거리,0,1,0
26046,갑천(단),0,2,0
26047,미래부동산삼거리,0,2,0
26047,충대농대삼거리,0,2,0
26047,다솔APT삼거리,0,2,0
26047,유성구청네거리,0,0,0
26047,강변아파트삼거리,0,2,0
26047,보건환경연구원(단),0,4,0
26047,갑천네거리,0,5,0
26047,구성삼거리,0,2,0
26047,과기원삼거리,0,2,0
26047,카이스트교삼거리,0,1,0
26047,갑천(단),0,2,0
26048,미래부동산삼거리,0,2,0
26048,충대농대삼거리,0,2,0
26048,다솔APT삼거리,0,2,0
26048,유성구청네거리,0,0,0
26048,강변아파트삼거리,0,2,0
26048,보건환경연구원(단),0,4,0
26048,갑천네거리,0,5,0
26048,구성삼거리,0,2,0
26048,과기원삼거리,0,2,0
26048,카이스트교삼거리,0,1,0
26048,갑천(단),0,2,0
26049,미래부동산삼거리,0,2,0
26049,충대농대삼거리,0,2,0
26049,다솔APT삼거리,0,2,0
26049,유성구청네거리,0,0,0
26049,강변아파트삼거리,0,2,0
26049,보건환경연구원(단),0,4,0
26049,갑천네거리,0,5,0
26049,구성삼거리,0,2,0
26049,과기원삼거리,0,2,0
26049,카이스트교삼거리,0,1,0
26049,갑천(단),0,2,0
26050,미래부동산삼거리,0,2,0
26050,충대농대삼거리,0,2,0
26050,다솔APT삼거리,0,2,0
26050,유성구청네거리,0,0,0
26050,강변아파트삼거리,0,2,0
26050,보건환경연구원(단),0,4,0
26050,갑천네거리,0,5,0
26050,구성삼거리,0,2,0
26050,과기원삼거리,0,2,0
26050,카이스트교삼거리,0,2,0
26050,갑천(단),0,2,0
26051,미래부동산삼거리,0,2,0
26051,충대농대삼거리,0,2,0
26051,다솔APT삼거리,0,2,0
26051,유성구청네거리,0,0,0
26051,강변아파트삼거리,0,2,0
26051,보건환경연구원(단),0,4,0
26051,갑천네거리,0,5,0
26051,구성삼거리,0,2,0
26051,과기원삼거리,0,2,0
26051,카이스트교삼거리,0,2,0
26051,갑천(단),0,2,0
26052,미래부동산삼거리,0,2,0
26052,충대농대삼거리,0,2,0
26052,다솔APT삼거리,0,2,0
26052,유성구청네거리,0,0,0
26052,강변아파트삼거리,0,2,0
26052,보건환경연구원(단),0,4,0
26052,갑천네거리,0,5,0
26052,구성삼거리,0,2,0
26052,과기원삼거리,0,2,0
26052,카이스트교삼거리,0,2,0
26052,갑천(단),0,2,0
26053,미래부동산삼거리,0,2,0
26053,충대농대삼거리,0,2,0
26053,다솔APT삼거리,0,2,0
26053,유성구청네거리,0,0,0
26053,강변아파트삼거리,0,3,0
26053,보건환경연구원(단),0,4,0
26053,갑천네거리,0,5,0
26053,구성삼거리,0,2,0
26053,과기원삼거리,0,2,0
26053,카이스트교삼거리,0,2,0
26053,갑천(단),0,2,0
26054,미래부동산삼거리,0,2,0
26054,충대농대삼거리,0,2,0
26054,다솔APT삼거리,0,2,0
26054,유성구청네거리,0,1,0
26054,강변아파트삼거리,0,3,0
26054,보건환경연구원(단),0,4,0
26054,갑천네거리,0,5,0
26054,구성삼거리,0,2,0
26054,과기원삼거리,0,2,0
26054,카이스트교삼거리,0,2,0
26054,갑천(단),0,2,0
26055,미래부동산삼거리,0,2,0
26055,충대농대삼거리,0,2,0
26055,다솔APT삼거리,0,2,0
26055,유성구청네거리,0,1,0
26055,강변아파트삼거리,0,3,0
26055,보건환경연구원(단),0,4,0
26055,갑천네거리,0,5,0
26055,구성삼거리,0,2,0
26055,과기원삼거리,0,2,0
26055,카이스트교삼거리,0,2,0
26055,갑천(단),0,2,0
26056,미래부동산삼거리,0,2,0
26056,충대농대삼거리,0,2,0
26056,다솔APT삼거리,0,2,0
26056,유성구청네거리,0,1,0
26056,강변아파트삼거리,0,4,0
26056,보건환경연구원(단),0,4,0
26056,갑천네거리,0,5,0
26056,구성삼거리,0,2,0
26056,과기원삼거리,0,2,0
26056,카이스트교삼거리,0,2,0
26056,갑천(단),0,2,0
26057,미래부동산삼거리,0,2,0
26057,충대농대삼거리,0,2,0
26057,다솔APT삼거리,0,2,0
26057,유성구청네거리,0,1,0
26057,강변아파트삼거리,0,4,0
26057,보건환경연구원(단),0,4,0
26057,갑천네거리,0,5,0
26057,구성삼거리,0,2,0
26057,과기원삼거리,0,2,0
26057,카이스트교삼거리,0,2,0
26057,갑천(단),0,2,0
26058,미래부동산삼거리,0,2,0
26058,충대농대삼거리,0,2,0
26058,다솔APT삼거리,0,2,0
26058,유성구청네거리,0,1,0
26058,강변아파트삼거리,0,4,0
26058,보건환경연구원(단),0,4,0
26058,갑천네거리,0,5,0
26058,구성삼거리,0,2,0
26058,과기원삼거리,0,2,0
26058,카이스트교삼거리,0,2,0
26058,갑천(단),0,2,0
26059,미래부동산삼거리,0,2,0
26059,충대농대삼거리,0,2,0
26059,다솔APT삼거리,0,2,0
26059,유성구청네거리,0,1,0
26059,강변아파트삼거리,0,4,0
26059,보건환경연구원(단),0,4,0
26059,갑천네거리,0,5,0
26059,구성삼거리,0,2,0
26059,과기원삼거리,0,2,0
26059,카이스트교삼거리,0,2,0
26059,갑천(단),0,2,0
26060,미래부동산삼거리,0,2,0
26060,충대농대삼거리,0,2,0
26060,다솔APT삼거리,0,2,0
26060,유성구청네거리,0,1,0
26060,강변아파트삼거리,0,4,0
26060,보건환경연구원(단),0,4,0
26060,갑천네거리,0,5,0
26060,구성삼거리,0,2,0
26060,과기원삼거리,0,2,0
26060,카이스트교삼거리,0,2,0
26060,갑천(단),0,2,0
26061,미래부동산삼거리,0,2,0
26061,충대농대삼거리,0,2,0
26061,다솔APT삼거리,0,2,0
26061,유성구청네거리,0,1,0
26061,강변아파트삼거리,0,4,0
26061,보건환경연구원(단),0,0,0
26061,갑천네거리,0,5,0
26061,구성삼거리,0,2,0
26061,과기원삼거리,0,2,0
26061,카이스트교삼거리,0,2,0
26061,갑천(단),0,2,0
26062,미래부동산삼거리,0,2,0
26062,충대농대삼거리,0,2,0
26062,다솔APT삼거리,0,2,0
26062,유성구청네거리,0,1,0
26062,강변아파트삼거리,0,4,0
26062,보건환경연구원(단),0,0,0
26062,갑천네거리,0,5,0
26062,구성삼거리,0,2,0
26062,과기원삼거리,0,2,0
26062,카이스트교삼거리,0,2,0
26062,갑천(단),0,2,0
26063,미래부동산삼거리,0,2,0
26063,충대농대삼거리,0,2,0
26063,다솔APT삼거리,0,2,0
26063,유성구청네거리,0,1,0
26063,강변아파트삼거리,0,4,0
26063,보건환경연구원(단),0,0,0
26063,갑천네거리,0,5,0
26063,구성삼거리,0,2,0
26063,과기원삼거리,0,2,0
26063,카이스트교삼거리,0,2,0
26063,갑천(단),0,2,0
26064,미래부동산삼거리,0,2,0
26064,충대농대삼거리,0,2,0
26064,다솔APT삼거리,0,2,0
26064,유성구청네거리,0,1,0
26064,강변아파트삼거리,0,4,0
26064,보건환경연구원(단),0,0,0
26064,갑천네거리,0,5,0
26064,구성삼거리,0,3,0
26064,과기원삼거리,0,2,0
26064,카이스트교삼거리,0,2,0
26064,갑천(단),0,2,0
26065,미래부동산삼거리,0,2,0
26065,충대농대삼거리,0,2,0
26065,다솔APT삼거리,0,2,0
26065,유성구청네거리,0,1,0
26065,강변아파트삼거리,0,4,0
26065,보건환경연구원(단),0,0,0
26065,갑천네거리,0,5,0
26065,구성삼거리,0,3,0
26065,과기원삼거리,0,2,0
26065,카이스트교삼거리,0,2,0
26065,갑천(단),0,2,0
26066,미래부동산삼거리,0,2,0
26066,충대농대삼거리,0,2,0
26066,다솔APT삼거리,0,2,0
26066,유성구청네거리,0,1,0
26066,강변아파트삼거리,0,4,0
26066,보건환경연구원(단),0,0,0
26066,갑천네거리,0,5,0
26066,구성삼거리,0,3,0
26066,과기원삼거리,0,3,0
26066,카이스트교삼거리,0,2,0
26066,갑천(단),0,2,0
26067,미래부동산삼거리,0,2,0
26067,충대농대삼거리,0,2,0
26067,다솔APT삼거리,0,2,0
26067,유성구청네거리,0,1,0
26067,강변아파트삼거리,0,4,0
26067,보건환경연구원(단),0,0,0
26067,갑천네거리,0,5,0
26067,구성삼거리,0,3,0
26067,과기원삼거리,0,3,0
26067,카이스트교삼거리,0,2,0
26067,갑천(단),0,2,0
26068,미래부동산삼거리,0,2,0
26068,충대농대삼거리,0,2,0
26068,다솔APT삼거리,0,2,0
26068,유성구청네거리,0,1,0
26068,강변아파트삼거리,0,4,0
26068,보건환경연구원(단),0,0,0
26068,갑천네거리,0,5,0
26068,구성삼거리,0,4,0
26068,과기원삼거리,0,3,0
26068,카이스트교삼거리,0,2,0
26068,갑천(단),0,2,0
26069,미래부동산삼거리,0,2,0
26069,충대농대삼거리,0,2,0
26069,다솔APT삼거리,0,2,0
26069,유성구청네거리,0,1,0
26069,강변아파트삼거리,0,4,0
26069,보건환경연구원(단),0,0,0
26069,갑천네거리,0,5,0
26069,구성삼거리,0,4,0
26069,과기원삼거리,0,3,0
26069,카이스트교삼거리,0,2,0
26069,갑천(단),0,2,0
26070,미래부동산삼거리,0,2,0
26070,충대농대삼거리,0,2,0
26070,다솔APT삼거리,0,2,0
26070,유성구청네거리,0,1,0
26070,강변아파트삼거리,0,4,0
26070,보건환경연구원(단),0,0,0
26070,갑천네거리,0,5,0
26070,구성삼거리,0,4,0
26070,과기원삼거리,0,3,0
26070,카이스트교삼거리,0,2,0
26070,갑천(단),0,2,0
26071,미래부동산삼거리,0,2,0
26071,충대농대삼거리,0,2,0
26071,다솔APT삼거리,0,2,0
26071,유성구청네거리,0,1,0
26071,강변아파트삼거리,0,4,0
26071,보건환경연구원(단),0,0,0
26071,갑천네거리,0,5,0
26071,구성삼거리,0,4,0
26071,과기원삼거리,0,3,0
26071,카이스트교삼거리,0,2,0
26071,갑천(단),0,2,0
26072,미래부동산삼거리,0,2,0
26072,충대농대삼거리,0,2,0
26072,다솔APT삼거리,0,2,0
26072,유성구청네거리,0,1,0
26072,강변아파트삼거리,0,4,0
26072,보건환경연구원(단),0,0,0
26072,갑천네거리,0,6,0
26072,구성삼거리,0,4,0
26072,과기원삼거리,0,3,0
26072,카이스트교삼거리,0,2,0
26072,갑천(단),0,2,0
26073,미래부동산삼거리,0,2,0
26073,충대농대삼거리,0,2,0
26073,다솔APT삼거리,0,2,0
26073,유성구청네거리,0,1,0
26073,강변아파트삼거리,0,4,0
26073,보건환경연구원(단),0,0,0
26073,갑천네거리,0,6,0
26073,구성삼거리,0,4,0
26073,과기원삼거리,0,3,0
26073,카이스트교삼거리,0,2,0
26073,갑천(단),0,2,0
26074,미래부동산삼거리,0,2,0
26074,충대농대삼거리,0,2,0
26074,다솔APT삼거리,0,2,0
26074,유성구청네거리,0,1,0
26074,강변아파트삼거리,0,4,0
26074,보건환경연구원(단),0,0,0
26074,갑천네거리,0,6,0
26074,구성삼거리,0,4,0
26074,과기원삼거리,0,3,0
